videoId,title,description,channelTitle,publishedAt,videoId.1,politician
ufP6nBhCQt0,&#39;I will destroy leftism in America&#39;: DeSantis makes confident 2024 prediction,"2024 presidential candidate and Florida Gov. Ron DeSantis joins 'Fox & Friends' to discuss the tentative deal on the debt ceiling, ...",Fox News,2023-05-29T14:00:09Z,ufP6nBhCQt0,Ron DeSantis
4eH1z9IN6nQ,Retired military general responds to DeSantis’ rollback of ‘woke’ military policies,"In an interview with CNN's Jake Tapper, Florida Gov. Ron DeSantis explained his proposal to reverse 'woke' military policies if ...",CNN,2023-07-19T21:52:51Z,4eH1z9IN6nQ,Ron DeSantis
jqSgyMOMzCo,DeSantis on Jason Aldean backlash: We need to restore sanity,"In an exclusive 'Fox & Friends' interview, 2024 presidential candidate Ron DeSantis and his wife Casey speak out on the ...",Fox News,2023-07-20T13:15:02Z,jqSgyMOMzCo,Ron DeSantis
5lmMJzOTj6I,Piers Morgan&#39;s Interview with Ron DeSantis | Fox Nation,"Piers Morgan travels to Tallahassee, Florida to sit down with Governor Ron DeSantis to discuss his life, his administration's ...",Fox Nation,2023-03-23T21:50:03Z,5lmMJzOTj6I,Ron DeSantis
aHHQT0WvoZk,DeSantis agrees to one-on-one debate with Gavin Newsom,Florida Gov. Ron DeSantis agrees to debate California Gov. Gavin Newsom on 'Hannity.' #foxnews #fox #hannity Subscribe to ...,Fox News,2023-08-03T10:00:00Z,aHHQT0WvoZk,Ron DeSantis
n-zYcJlODxY,"DeSantis discusses potential Trump indictment, state of campaign",Florida Gov. Ron DeSantis campaigned in Iowa on Thursday as part of a bus tour set up by a super PAC supporting him.,CBS News,2023-07-27T22:42:06Z,n-zYcJlODxY,Ron DeSantis
XfcXXCa1lnc,DeSantis slams woke ideology: &#39;Not in my state&#39;,Florida Gov. Ron DeSantis discusses his new book and why he goes on the offensive in the culture war on 'Life Liberty & Levin.,Fox News,2023-02-27T03:15:10Z,XfcXXCa1lnc,Ron DeSantis
v6A_JQ38rGU,&#39;I didn&#39;t do it&#39;: DeSantis distances himself from Florida&#39;s new teaching standards,"Gov. Ron DeSantis, R-Fla., is criticism over Florida's overhaul to Florida's African American history standards, and DeSantis now ...",MSNBC,2023-07-24T12:30:26Z,v6A_JQ38rGU,Ron DeSantis
M66xqQIILaw,DeSantis vows to &#39;counterpunch&#39; Trump: I will &#39;fight back&#39;,OutKick host Bobby Burack joined 'Fox & Friends First' to discuss the growing 2024 candidate field and the feud between Ron ...,Fox News,2023-06-01T12:15:02Z,M66xqQIILaw,Ron DeSantis
P_-xduLGLM4,DeSantis slings pies at NYC pizzeria with Watters,"Florida Republican Gov. Ron DeSantis discusses presidential campaign, Left's green policies, on 'Jesse Watters Primetime.",Fox News,2023-06-30T01:00:07Z,P_-xduLGLM4,Ron DeSantis
cUx3jWT3gQ8,Ron DeSantis victory speech: &#39;Never surrender to the woke mob&#39; | LiveNOW from FOX,Florida Governor Ron DeSantis addressed supporters during his acceptance speech at a rally in Tampa. During the speech ...,LiveNOW from FOX,2022-11-09T02:26:27Z,cUx3jWT3gQ8,Ron DeSantis
ZMVtQfBzmWE,Florida Gov. Ron DeSantis delivers state of the state address,Gov. Ron DeSantis delivered the state of the state address at the start of Florida's 60-day legislative session. CBS News reporter ...,CBS News,2023-03-08T01:23:17Z,ZMVtQfBzmWE,Ron DeSantis
v51Du8T-iEY,"Ron DeSantis with Ed O&#39;Keefe (July 27, 2023)",Get ready for Our Great American Comeback https://rondesantis.com/ ...,Ron DeSantis,2023-08-08T14:51:41Z,v51Du8T-iEY,Ron DeSantis
7LcGRZIrtWQ,Gov. DeSantis highlights culture war agenda in Iowa speeches,"Florida Gov. Ron DeSantis, while speaking in Iowa, referred to his action of sending '50 illegal aliens to beautiful Martha's ...",MSNBC,2023-03-13T13:00:04Z,7LcGRZIrtWQ,Ron DeSantis
JCy-xUgkv6c,UNCUT: Gov. Ron DeSantis&#39; inaugural address,"After taking the oath of office, Florida's 46th governor talks talking about his priorities as he begins his four-year term.",News4JAX The Local Station,2019-01-08T18:29:40Z,JCy-xUgkv6c,Ron DeSantis
N0OrgK9TzHc,Florida Governor Ron DeSantis debuts in Iowa,"Florida Gov. Ron DeSantis made his first appearance in Iowa on Friday, bringing his expected bid for the White House a step ...",ABC 7 Chicago,2023-03-11T01:21:41Z,N0OrgK9TzHc,Ron DeSantis
evsysnk8kbs,Ron DeSantis laying out agenda ahead of potential 2024 presidential run,Florida Gov. Ron DeSantis is delivering his State of the State address Tuesday. He's set to outline his agenda and highlight his ...,CBS News,2023-03-07T18:51:02Z,evsysnk8kbs,Ron DeSantis
qhLwenzTxXA,"Ron DeSantis, on fighting drug cartels, says he’ll be ‘new sheriff in town’ after 2024 election |...",Florida Gov. Ron DeSantis was asked during the televised town hall portion of his “Conversation with the Candidate” event about ...,WMUR-TV,2023-08-04T23:29:16Z,qhLwenzTxXA,Ron DeSantis
gIUjDRNpm0w,"Ron DeSantis blasts Donald Trump for not ‘draining the swamp,’ adding trillions to national debt ...","Florida Gov. Ron DeSantis described what qualifies him to be president when asked by a voter during his ""Conversation with the ...",WMUR-TV,2023-08-04T23:29:04Z,gIUjDRNpm0w,Ron DeSantis
sJnDpHeDiiY,Ron DeSantis: The Florida blueprint has worked,Florida Gov. Ron DeSantis and Florida Sen. Marco Rubio sit down to discuss the midterm elections in an exclusive 'Hannity' Town ...,Fox News,2022-10-28T12:00:44Z,sJnDpHeDiiY,Ron DeSantis
ICGDpTwv7_E,Town Hall: Ron DeSantis launches 2024 presidential campaign,"Carl Calabrese, a 2 On Your Side Republican political analyst, provided his insight on Florida Gov. Ron DeSantis launching his ...",WGRZ-TV,2023-05-24T22:03:54Z,ICGDpTwv7_E,Ron DeSantis
lYY0JYP88VE,Gov. DeSantis fiercely defends himself against Black veteran who blames him for racist Jacksonvi...,A Gov. Ron DeSantis news conference in Jacksonville turned heated Thursday morning after a Black man in the crowd said the ...,News4JAX The Local Station,2023-09-07T22:19:38Z,lYY0JYP88VE,Ron DeSantis
J0a9fvN5CLo,Ron DeSantis announces White House bid in glitchy Twitter event with Elon Musk,Florida Gov. Ron DeSantis made his bid for the White House official in a Twitter chat with Elon Musk. CBS News chief election and ...,CBS News,2023-05-25T00:38:06Z,J0a9fvN5CLo,Ron DeSantis
8ygIvsXY9rw,Ron DeSantis enters 2024 presidental race,Florida Gov. Ron DeSantis finally made his not-so-secret campaign official Wednesday afternoon: He's running for president.,10 Tampa Bay,2023-05-24T21:19:43Z,8ygIvsXY9rw,Ron DeSantis
FE7tHBNH4rk,DeSantis: Trump ‘should have come out more forcefully’ against January 6th,"Gov. Ron DeSantis (R-Fla.) said that former President Trump “was in the White House and didn't do anything” during January 6th, ...",NBC News,2023-07-18T22:30:01Z,FE7tHBNH4rk,Ron DeSantis
rwuvPNfo9BI,Ron DeSantis in victory speech: &#39;Florida is where woke goes to die&#39;,Florida Gov. Ron DeSantis speaks to Floridians following his major re-election victory over Charlie Crist in the 2022 midterms.,Fox News,2022-11-09T11:30:12Z,rwuvPNfo9BI,Ron DeSantis
rW4DZBB0crQ,Ron DeSantis delivers acceptance speech,Florida's governor-elect Ron DeSantis delivered his acceptance speech Tuesday night.,WKMG News 6 ClickOrlando,2018-11-07T04:32:02Z,rW4DZBB0crQ,Ron DeSantis
xRGZnViBaoM,WEB EXTRA: Florida Republican Gubernatorial Candidate Ron DeSantis&#39; Victory Speech,Florida Republican Gubernatorial Candidate Ron DeSantis defeated Andrew Gillum to become Florida's next governor.,CBS Miami,2018-11-07T04:35:44Z,xRGZnViBaoM,Ron DeSantis
xqV9ZEq4A5o,DeSantis tells people to ‘chill out’ with Trump 2024 talk,"During a speech in Lee County, Florida, Gov. Ron DeSantis called for people asking about his brewing rivalry with Trump to “chill ...",CNN,2022-11-17T04:20:51Z,xqV9ZEq4A5o,Ron DeSantis
3dRZGMX4Dzk,DeSantis takes aim at Trump during Iowa campaign event,Florida Gov. Ron DeSantis is in Iowa courting supporters following his first few campaign events in the Hawkeye State. DeSantis ...,CBS News,2023-05-31T23:27:24Z,3dRZGMX4Dzk,Ron DeSantis
TpIxgm1x4Ek,Governor Ron DeSantis at the Republican Party of Iowa,DeSantis Team Twitter: @TeamDeSantis DeSantis Team IG: @TeamRonDeSantis DeSantis Team Rumble: RonDeSantlisFL.,Ron DeSantis,2023-07-29T15:02:05Z,TpIxgm1x4Ek,Ron DeSantis
_9-kIJUGRyU,DeSantis speaks to Utah Republican Party convention,"Florida Governor Ron DeSantis got cheers from Utah Republican Party delegates as he gave a fiery, red meat speech pushing ...",FOX 13 News Utah,2023-04-23T20:13:45Z,_9-kIJUGRyU,Ron DeSantis
HhuzPoubUIc,DeSantis to make first 2024 campaign stop in Iowa,Florida Gov. Ron DeSantis is hitting the campaign trail for the first time since announcing his 2024 candidacy. CBS News senior ...,CBS News,2023-05-31T00:01:57Z,HhuzPoubUIc,Ron DeSantis
zGgdR04iCME,&#39;Queer theory is not Black history&#39; | DeSantis addresses nixing AP African American studies course,"""We want education, not indoctrination,"" DeSantis said Monday at a Jacksonville school. He said the AP class is using Black ...",First Coast News,2023-01-23T16:41:11Z,zGgdR04iCME,Ron DeSantis
JObPHVsMQzI,DeSantis to announce 2024 presidential bid in conversation with Elon Musk,"Florida Gov. Ron DeSantis will announce his 2024 presidential campaign in a conversation with Twitter owner Elon Musk, ...",CNN,2023-05-23T18:49:53Z,JObPHVsMQzI,Ron DeSantis
jSpLW4AbWm0,DeSantis signs 15-week abortion ban for Florida | LiveNOW from FOX,"Florida Gov. Ron DeSantis held a press conference for the signing of HB 5, the new Florida bill that bans abortions starting at 15 ...",LiveNOW from FOX,2022-04-14T15:24:23Z,jSpLW4AbWm0,Ron DeSantis
aXC8Wr5O-4k,DeSantis: Disney &#39;crossed the line&#39; over so-called &#39;Don&#39;t Say Gay&#39; bill | LiveNOW from FOX,"Florida Gov. Ron DeSantis spoke about Disney's opposition to the Parental Rights in Education bill, also labeled by critics as the ...",LiveNOW from FOX,2022-03-29T17:14:38Z,aXC8Wr5O-4k,Ron DeSantis
ovKtiKufMu8,WATCH: DeSantis ratchets up campaign against Disney,Gov. Ron DeSantis and Florida lawmakers ratcheted up pressure on Walt Disney World on Monday by announcing legislation that ...,ABC Action News,2023-04-17T19:39:29Z,ovKtiKufMu8,Ron DeSantis
-N0INoJaiYE,Gov. DeSantis hold press conference on TS Nicole,Governor Ron DeSantis is holding a press conference on Tropical Storm Nicole as it continues to move across Florida.,ABC Action News,2022-11-10T16:34:28Z,-N0INoJaiYE,Ron DeSantis
qksxoakQcO0,Gov. Ron DeSantis on Hurricane Ian,Florida Governor Ron DeSantis held a press conference Tuesday afternoon on Hurrican Ian.,CBS Miami,2022-09-27T21:44:39Z,qksxoakQcO0,Ron DeSantis
LUqW8UAahu4,Ron DeSantis delivers Labor Day press conference on Hurricane Dorian,DeSantis told reporters Florida Power & Light has over 17000 employees ready to dispatch to power outages once the storm hits.,WFLA News Channel 8,2019-09-02T15:29:23Z,LUqW8UAahu4,Ron DeSantis
Pe8sKZqXs-8,DeSantis won&#39;t meet with Biden in Florida after Hurricane Idalia,Gov. Ron DeSantis says he will not meet with President Biden in Florida to assess the damage caused by Hurricane Idalia.,NBC News,2023-09-02T02:30:12Z,Pe8sKZqXs-8,Ron DeSantis
qJDi20vPt1U,Florida Gov. Ron DeSantis Holds News Conference With Latest Information on Coronavirus Outbreak,Florida Gov. Ron DeSantis holds a news conference with the latest information as closures mount amid coronavirus concerns.,NBC 6 South Florida,2020-03-17T15:29:39Z,qJDi20vPt1U,Ron DeSantis
5UUOy2yGFVQ,WATCH LIVE Governor Ron DeSantis to Hold Press Conference at SEOC  Aug 1. at 8:30 am ET,"Tallahassee, Fla. – Governor Ron DeSantis will hold a press conference at the State Emergency Operations Center regarding ...",WFSU Public Media,2020-08-01T13:12:19Z,5UUOy2yGFVQ,Ron DeSantis
NlWJF0Pospg,&#39;A Definite LOSER&#39;: Ron DeSantis Decries Biden Admin&#39;s Vaccine Mandates,Florida Governor Ron DeSantis speaks about vaccine mandates during a press conference on Tuesday.,The Hill,2021-10-12T18:59:27Z,NlWJF0Pospg,Ron DeSantis
VEi_agdUb2U,WEB EXTRA: Gov. Ron DeSantis Holds COVID-19 Briefing,Florida Governor Ron DeSantis held a news conference on coronavirus measures on Tuesday afternoon.,CBS Miami,2020-03-24T20:14:49Z,VEi_agdUb2U,Ron DeSantis
iZ779aUYBzk,Hecklers interrupt Gov. Ron DeSantis during coronavirus briefing,,WKMG News 6 ClickOrlando,2020-07-20T16:35:02Z,iZ779aUYBzk,Ron DeSantis
VhRSDNXvrGI,Gov. Ron DeSantis announces suspension of State Attorney Monique Worrell,"Gov. Ron DeSantis announces the suspension of Orlando State Attorney Monique Worrell, citing 'neglect of duty and ...",WPTV News - FL Palm Beaches and Treasure Coast,2023-08-09T16:16:58Z,VhRSDNXvrGI,Ron DeSantis
Z1Q2uE9E1Tg,Ron DeSantis Signs Bill To Help Retired Police Dogs,"At a press event on Friday, Florida Gov. Ron DeSantis (R-FL) signed a bill to care for retired police dogs. Stay Connected Forbes ...",Forbes Breaking News,2022-06-10T19:51:17Z,Z1Q2uE9E1Tg,Ron DeSantis
0zNgbfeaZu8,Florida Governor Ron DeSantis says China is the top threat to the U.S.,'Last Call' host Brian Sullivan sits down for an exclusive interview with Florida Governor and Republican Presidential Candidate ...,CNBC Television,2023-08-14T23:39:47Z,0zNgbfeaZu8,Ron DeSantis
TPnDrRqP6RQ,Exclusive: Gov. Ron DeSantis Discusses His Handling Of COVID Pandemic,"CBS4's Jim DeFede went one-on-one with the governor, who was giving his first formal interview since the COVID-19 pandemic ...",CBS Miami,2020-08-03T22:23:56Z,TPnDrRqP6RQ,Ron DeSantis
33wHQ5JNEe4,Gov. Ron DeSantis talks executions,Governor Ron DeSantis spoke about the uptick in executions in Florida.,WMBB News 13,2023-05-05T15:33:39Z,33wHQ5JNEe4,Ron DeSantis
dlnAtT7vI0c,WEB EXTRA: Gov. Ron DeSantis at Surfside remembrance event,Gov. Ron DeSantis at Surfside remembrance event.,CBS Miami,2022-06-24T14:48:41Z,dlnAtT7vI0c,Ron DeSantis
uAHM0R2GEw0,"Gov. Ron DeSantis proposes bonuses, pay raises for Florida law enforcement","Gov. Ron DeSantis plans to propose pay increases and more bonuses for every law enforcement officer, first responder and EMT ...",10 Tampa Bay,2021-11-29T20:46:34Z,uAHM0R2GEw0,Ron DeSantis
ETDdnlLCnTs,Scott pushes back on DeSantis over Florida curriculum: ‘No silver lining’ in slavery,Sen. Tim Scott of South Carolina pushed back Thursday against Republican rival Ron DeSantis over his state's new Black history ...,CNN,2023-07-28T17:41:05Z,ETDdnlLCnTs,Ron DeSantis
XLyUmqL3FcQ,"Christie goes after Trump, DeSantis as Florida governor touts COVID response",Florida Gov. Ron DeSantis touted his COVID-19 response as former New Jersey Gov. Chris Christie went on offense Wednesday.,CBS News,2023-06-22T14:31:53Z,XLyUmqL3FcQ,Ron DeSantis
-ZhO-AYbmbQ,Gov. Ron DeSantis touts GOP accomplishments as Florida legislative session concludes,The 2023 legislative session ended Friday. Gov. Ron DeSantis touted it as a success while Democratic leaders said many of the ...,WPTV News - FL Palm Beaches and Treasure Coast,2023-05-07T15:25:42Z,-ZhO-AYbmbQ,Ron DeSantis
p1ubTsrZFBU,Bernie x Cardi B,Bernie Sanders and Cardi B sat down at The TEN Nail Bar in Detroit to discuss the major issues facing our country.,Bernie Sanders,2019-08-15T15:45:57Z,p1ubTsrZFBU,Bernie Sanders
Q4ovOn7e238,Jen Psaki&#39;s exclusive interview with Bernie Sanders,"Senator Bernie Sanders (VT-D) joins Jen Psaki for an exclusive interview to discuss Supreme Court Justice Clarence Thomas, ...",MSNBC,2023-04-16T21:45:00Z,Q4ovOn7e238,Bernie Sanders
yl47bKi-_vE,"Bernie Sanders on why he’s endorsing Biden, forgoing his own 2024 bid",Bernie Sanders: “I think it is a surprise to nobody when I say I disagree with Biden on many issues. But on the other hand I think he ...,MSNBC,2023-04-28T01:32:11Z,yl47bKi-_vE,Bernie Sanders
EHps9UsJsko,Bernie &amp; Killer Mike: 2020,"Bernie Sanders and Killer Mike sat down in Atlanta to talk about the 2020 presidential election, health care, drug prices, wealth ...",Bernie Sanders,2019-08-29T13:25:42Z,EHps9UsJsko,Bernie Sanders
Xj-TsVchoAM,"Bernie Sanders: If Biden does this, he&#39;ll &#39;win in a landslide&#39;",Sen. Bernie Sanders (I-VT) weighs in on President Joe Biden's 2024 presidential bid and discusses House Speaker Kevin ...,CNN,2023-04-30T22:25:05Z,Xj-TsVchoAM,Bernie Sanders
ENce6kCDPrw,“Big Money Buys Elections” - Sen. Bernie Sanders on How Money Corrupts American Politics,"Sen. Bernie Sanders gives examples of how corporations and wealthy individuals put profit motives ahead of the public good, ...",The Late Show with Stephen Colbert,2023-02-21T08:35:00Z,ENce6kCDPrw,Bernie Sanders
NaNkgtEnrW0,Sen. Bernie Sanders: Democratic Socialist Ideas Are Mainstream,"Senator Sanders shrugs off Colbert's suggestion that the word ""socialist"" taints progressive ideas like universal healthcare and ...",The Late Show with Stephen Colbert,2018-08-15T07:35:02Z,NaNkgtEnrW0,Bernie Sanders
kfqNRReOXmA,Bernie from Brooklyn: A Conversation with Mark Ruffalo,"Bernie and Mark Ruffalo walk through Brooklyn, discussing how his upbringing affected his worldview and policies. --------- ☆ Join ...",Bernie Sanders,2016-04-18T16:11:31Z,kfqNRReOXmA,Bernie Sanders
hiGEh7UoMYg,&#39;Bernie Sanders Interview’ Ep. 1 Official Clip | Who Is America? | SHOWTIME,"A comedy from Sacha Baron Cohen. All Episodes Available Now, only on SHOWTIME. #WhoIsAmerica Learn More About WHO ...",SHOWTIME,2018-07-16T20:52:50Z,hiGEh7UoMYg,Bernie Sanders
1o1SIyQtvfM,Bernie Sanders Recalls Film Cameos Before He was a Senator | The Drew Barrymore Show,"Drew Barrymore sits down with Senator Bernie Sanders to discuss his new book, ""It's OK to Be Angry About Capitalism"" and the ...",The Drew Barrymore Show,2023-02-23T17:00:02Z,1o1SIyQtvfM,Bernie Sanders
0VVqi8vzmr4,"‘Disgusting’: Bernie Sanders reacts to comments from millionaire CEO, applauds unions",Sen. Bernie Sanders: “I really applaud the courage of Shawn Fain and the workers at the UAW for standing up and saying enough ...,MSNBC,2023-09-15T01:45:00Z,0VVqi8vzmr4,Bernie Sanders
tJ9j_JT9Lhg,Bernie Sanders fires back at Trump over socialism,"During a CNN town hall, presidential candidate Bernie Sanders explains the programs he'd like to implement if he were elected ...",CNN,2019-02-26T04:27:19Z,tJ9j_JT9Lhg,Bernie Sanders
Q8XdL1nZrIU,"Bernie Sanders on Weed, AOC &amp; Cardi B | Extended Interview | DESUS &amp; MERO","Bernie Sanders talks with DESUS & MERO about the upcoming election, conversing with Cardi B, Alexandria Ocasio-Cortez ...",DESUS & MERO,2019-11-01T03:30:14Z,Q8XdL1nZrIU,Bernie Sanders
iIqIoVDsGFU,Sen. Bernie Sanders Discusses Message Biden Is Sending With Ukraine Visit | The View,"The Vermont senator and author of “It's OK to Be Angry About Capitalism” joins ""The View"" to weigh in on the latest headlines.",The View,2023-02-21T19:00:20Z,iIqIoVDsGFU,Bernie Sanders
zpzdTvYWteQ,Bernie Sanders entire CNN interview (Part 1),Democratic presidential candidate Sen. Bernie Sanders talks to CNN's Erin Burnett just days before a key primary election in ...,CNN,2016-03-30T00:36:42Z,zpzdTvYWteQ,Bernie Sanders
PyCLMcrzaxI,Sen. Bernie Sanders Talks About His Brother and British Politician Larry Sanders,"Senator Bernie Sanders talks about the need for pro-labor music, his brother and fellow politician Larry Sanders and the 2022 ...",Late Night with Seth Meyers,2022-09-27T10:00:23Z,PyCLMcrzaxI,Bernie Sanders
5i3T6z07n6s,Brooklyn Democratic Debate | Bernie Sanders,"Millions of people must stand up, fight back and create a government that works for all of us. New York – go vote on Tuesday.",Bernie Sanders,2016-04-15T17:34:57Z,5i3T6z07n6s,Bernie Sanders
qE3urC7REWk,“Build Back Better Would Have Been Transformative” - Sen. Bernie Sanders,"Senator Bernie Sanders celebrates the success of the American Rescue Plan, and expresses his regret that the Senate couldn't ...",The Late Show with Stephen Colbert,2023-02-21T08:35:02Z,qE3urC7REWk,Bernie Sanders
SYxZfksAyco,30 Years of Speeches,Watch this amazing video that a talented volunteer put together showing 30 years of speeches. Video by EJH.,Bernie Sanders,2016-03-25T04:21:13Z,SYxZfksAyco,Bernie Sanders
ELrQbd_grrY,Full interview with Sen. Bernie Sanders,Jake Tapper interviews Vermont Senator Bernie Sanders on State of the Union.,CNN,2017-02-05T16:30:38Z,ELrQbd_grrY,Bernie Sanders
YoZvep-KoLQ,Bernie Sanders says he will vote against debt ceiling deal,"It was not a difficult decision,” Sen. Bernie Sanders says on voting against the debt ceiling deal. “You don't do deficit reduction in ...",MSNBC,2023-06-01T00:52:24Z,YoZvep-KoLQ,Bernie Sanders
Q4tGWSGsCNg,Bernie Sanders on taking the U.S. back from corporate interests,"Senator Bernie Sanders talks about his new book, ""It's OK to be Angry About Capitalism,"" and how Americans can address ...",MSNBC,2023-02-22T06:30:05Z,Q4tGWSGsCNg,Bernie Sanders
nO1AWpH_7BM,Bernie Sanders full interview,Sen. Bernie Sanders (I-VT) talks to Jake Tapper about the GOP congressional baseball shooting as well as the GOP's health care ...,CNN,2017-06-18T15:04:23Z,nO1AWpH_7BM,Bernie Sanders
HnaqrepHrtc,The Daily Show - Democalypse 2016 - Bernie Sanders Kicks Off His Campaign,"Vermont Senator Bernie Sanders makes for an unconventional presidential contender, but only in comparison to other candidates ...",Comedy Central,2015-05-29T15:11:51Z,HnaqrepHrtc,Bernie Sanders
y9o3UcBXgQE,Danny DeVito Endorses Bernie Sanders for President,It means the world to me to be on Bernie's side because I know that's the right side of history. He's the guy to do it. He is the man to ...,Bernie Sanders,2020-01-13T17:55:31Z,y9o3UcBXgQE,Bernie Sanders
1pg9hkEIhO8,Senator Bernie Sanders Wishes He Could&#39;ve Run Against Trump | CONAN on TBS,Bernie travelled all over the country and saw that millions of Americans are in pain. Subscribe to watch more Team Coco videos ...,Team Coco,2016-11-30T19:12:45Z,1pg9hkEIhO8,Bernie Sanders
6T1z_vJFBko,Full Bernie Sanders interview (Part 1),Bernie Sanders speaks with CNN's Chris Cuomo about whether he will vote for Hillary Clinton.,CNN,2016-06-24T13:39:31Z,6T1z_vJFBko,Bernie Sanders
Iykp8cTifY8,"Sen. Bernie Sanders on His Latest Meme, The Inflation Reduction Act and Midterms","Senator Bernie Sanders talks about the limits of the Inflation Reduction Act, the stark contrast between rising consumer prices and ...",Late Night with Seth Meyers,2022-09-27T10:00:19Z,Iykp8cTifY8,Bernie Sanders
ohK9O1_j5Ws,Bernie Sanders Unmasks Corporate Media on Corporate Media,Bernie took it to corporate media during an interview on Face the Nation. Ana Kasparian and Cenk Uygur discuss on The Young ...,The Young Turks,2023-02-21T03:45:03Z,ohK9O1_j5Ws,Bernie Sanders
AuN6I30NNa4,Why Won&#39;t Bernie Sanders Take &quot;Socialist&quot; As An Insult?,It's hard to insult Bernie Sanders when he doesn't mind being called a socialist.,The Late Show with Stephen Colbert,2015-09-19T07:35:00Z,AuN6I30NNa4,Bernie Sanders
As8YnS6N9ww,Sen. Bernie Sanders on State of the Union: Full Interview,"Sen. Bernie Sanders spoke with Jake Tapper ahead of the New York primary. On Hillary Clinton, he said he had ""doubts about ...",CNN,2016-04-10T15:08:53Z,As8YnS6N9ww,Bernie Sanders
iwNGvvUX0wA,Full Bernie Sanders interview (Part 2),"Bernie Sanders speaks with CNN's Chris Cuomo about Brexit, campaign finance and the future of the Democratic Party.",CNN,2016-06-24T13:41:58Z,iwNGvvUX0wA,Bernie Sanders
6sktwx_lG6k,Why are billionaires bad for society? | Big Questions with Bernie Sanders,"Senator Bernie Sanders joins us at Penguin to answer some Big Questions on why billionaires are bad for society, has the media ...",Penguin Books UK,2023-03-09T17:00:07Z,6sktwx_lG6k,Bernie Sanders
-ajWs3z8rs0,Bernie Sanders &#39;Black Lives Matter&#39; Protester [Interview] | msnbc,Presidential candidate Bernie Sanders was upstaged at his rally in Seattle by “Black Lives Matter” protesters for not taking action ...,MSNBC,2015-08-11T18:19:30Z,-ajWs3z8rs0,Bernie Sanders
v04F2H_eFU4,“Old-Fashioned Ageism” - Sen. Sanders Responds to Nikki Haley’s Call for Competency Tests,"Sen. Bernie Sanders tells Stephen what he thinks about the need for age-based competency tests in Congress, as suggested by ...",The Late Show with Stephen Colbert,2023-02-21T08:35:00Z,v04F2H_eFU4,Bernie Sanders
m9AwjZWboIk,"Real Time with Bill Maher: Bernie Sanders Interview – May 27, 2016 (HBO)",Subscribe to the Real Time YouTube: http://itsh.bo/10r5A1B Vermont Senator and Democratic Presidential candidate Bernie ...,Real Time with Bill Maher,2016-05-28T04:34:27Z,m9AwjZWboIk,Bernie Sanders
cJFa73ah5Cw,"Full Sanders Interview: Fed Hikes, Not Democrats&#39; Spending, Hurting Economy",Sen. Bernie Sanders (I-Vt.) discusses the economy and whether the Federal Reserve is on the right track on tackling inflation ...,NBC News,2022-10-16T17:45:00Z,cJFa73ah5Cw,Bernie Sanders
PGLdebLKM7o,Bernie Sanders announces 2020 run: Extended interview,"Vermont Sen. Bernie Sanders says he will run again for the Democratic nomination. In this extended conversation with ""CBS This ...",CBS Mornings,2019-02-19T13:06:36Z,PGLdebLKM7o,Bernie Sanders
n2Oaqj6-xtM,See Bernie Sanders&#39; reaction to Sinema leaving Democratic party,CNN anchor Dana Bash asks Senator Bernie Sanders (I-VT) to respond to Arizona Senator Kyrsten Sinema's decision to leave ...,CNN,2022-12-11T17:00:26Z,n2Oaqj6-xtM,Bernie Sanders
G-oMU-iZRFY,Sen. Bernie Sanders | Real Time with Bill Maher (HBO),Subscribe to the Real Time YouTube: http://itsh.bo/10r5A1B Vermont Senator and 2016 presidential candidate Bernie Sanders ...,Real Time with Bill Maher,2018-06-02T04:26:16Z,G-oMU-iZRFY,Bernie Sanders
LCnrQZbqIQU,Talking Shop w/ Bernie Sanders 1/6: Economic Freedom | Killer Mike,"Part 1/6: On November 23rd, 2015, Killer Mike sat down with Senator Bernie Sanders at The SWAG Shop in Atlanta, GA to discuss ...",Killer Mike,2015-12-15T15:00:02Z,LCnrQZbqIQU,Bernie Sanders
_om-x323Em0,Flashback: Rep. Bernie Sanders Opposes Iraq War,"Thirteen years ago, on October 9, 2002, then-Rep. Bernie Sanders strongly opposed the invasion of Iraq and made the following ...",Bernie Sanders,2015-11-14T18:10:52Z,_om-x323Em0,Bernie Sanders
NwsB8ZkIauk,Bernie Sanders Remarks at the Latino Heritage Festival,Read more here: http://bernie.to/LatinoHeritageFestival-IA.,Bernie Sanders,2015-09-27T01:00:46Z,NwsB8ZkIauk,Bernie Sanders
sTfTabMRRpw,Vatican | Bernie Sanders Prepared Remarks,The Urgency of a Moral Economy: Reflections on the 25th Anniversary of Centesimus Annus ...,Bernie Sanders,2016-04-16T02:14:23Z,sTfTabMRRpw,Bernie Sanders
dUZCbYtP3DU,Nina Turner: Bernie Sanders is a Champion for Civil Rights,"""Senator Sanders stood up when he didn't have to stand up as a young man. The way to define the character of a person is what ...",Bernie Sanders,2016-02-25T19:46:02Z,dUZCbYtP3DU,Bernie Sanders
nhl9QoXAB34,WATCH: Sen. Bernie Sanders’ full speech at the 2020 Democratic National Convention,Vermont Sen. Bernie Sanders addressed Democrats on Aug. 17 during the first night of the Democratic National Convention.,PBS NewsHour,2020-08-18T03:00:14Z,nhl9QoXAB34,Bernie Sanders
